"","match_id","start_time","duration","radiant_win","radiant_hero_id","dire_hero_id"
"1",0,2015-11-05 19:01:52,2375,"True","86,51,83,11,67","106,102,46,7,73"
"2",1,2015-11-05 19:51:18,2582,"False","7,82,71,39,21","73,22,5,67,106"
"3",2,2015-11-05 23:03:06,2716,"False","51,109,9,41,27","38,7,10,12,85"
"4",3,2015-11-05 23:22:03,3085,"False","50,44,32,26,39","78,19,31,40,47"
"5",4,2015-11-06 07:53:05,1887,"True","8,39,55,87,69","101,100,22,67,21"
"6",5,2015-11-06 08:32:46,1574,"True","32,27,67,106,71","28,107,62,84,11"
"7",6,2015-11-06 09:08:58,2124,"True","20,8,67,69,100","30,41,102,85,11"
"8",7,2015-11-06 10:00:30,2328,"True","53,44,96,14,74","93,30,35,21,26"
"9",8,2015-11-06 14:11:03,2002,"False","44,28,85,22,30","71,93,46,18,39"
"10",9,2015-11-06 19:14:11,2961,"False","58,28,44,86,39","36,26,74,48,14"
"11",10,2015-11-06 19:58:46,1562,"True","35,50,44,69,29","14,103,72,56,30"
"12",11,2015-11-06 22:56:38,3280,"False","94,28,3,11,50","40,75,46,96,104"
"13",12,2015-11-06 23:43:14,3995,"False","93,74,22,101,41","105,21,1,7,18"
"14",13,2015-11-07 00:10:28,2452,"True","81,100,25,63,32","6,60,74,7,21"
"15",14,2015-11-07 00:11:36,1728,"True","75,1,44,7,28","100,22,105,32,33"
"16",15,2015-11-07 01:02:12,3122,"False","20,104,2,93,34","14,21,47,22,44"
"17",16,2015-11-07 01:44:13,3318,"False","2,86,81,4,14","73,74,5,98,68"
"18",17,2015-11-07 01:50:16,3798,"True","62,25,71,72,46","68,63,74,34,109"
"19",18,2015-11-07 02:12:05,2820,"False","75,68,46,107,72","73,100,93,9,61"
"20",19,2015-11-07 04:26:44,2234,"True","36,76,7,19,91","51,93,34,73,30"
"21",20,2015-11-07 05:27:02,2284,"True","71,59,95,21,7","69,31,39,8,55"
"22",21,2015-11-07 06:13:32,2019,"True","106,84,102,50,1","21,2,22,14,42"
"23",22,2015-11-07 09:04:26,2754,"True","9,7,32,93,21","39,69,26,78,42"
"24",23,2015-11-07 10:07:30,2742,"True","68,100,47,1,62","42,3,59,22,21"
"25",24,2015-11-07 10:28:13,2986,"False","87,39,85,74,62","109,7,98,75,26"
"26",25,2015-11-07 10:48:08,2430,"True","21,23,109,43,104","87,72,106,102,1"
"27",27,2015-11-07 11:42:31,2116,"False","102,104,77,28,53","106,93,62,69,75"
"28",28,2015-11-07 12:27:35,2201,"True","86,1,102,46,71","67,111,62,75,47"
"29",29,2015-11-07 15:35:12,3388,"False","106,100,9,14,62","35,90,28,69,74"
"30",30,2015-11-07 15:39:14,2420,"True","53,5,46,4,42","32,6,22,60,28"
"31",31,2015-11-07 16:43:23,1707,"False","48,50,46,75,2","22,71,11,36,100"
"32",32,2015-11-07 17:29:28,1749,"True","60,67,50,34,99","18,100,73,7,13"
"33",33,2015-11-07 17:32:57,3429,"False","76,9,83,101,73","50,26,18,21,74"
"34",34,2015-11-07 18:03:23,1953,"True","112,50,109,74,8","85,11,75,69,5"
"35",35,2015-11-07 18:37:35,2033,"False","98,74,58,28,75","26,93,32,11,14"
"36",36,2015-11-07 19:30:53,1745,"True","84,42,11,20,99","30,35,9,46,54"
"37",37,2015-11-07 19:44:47,3174,"True","7,89,86,39,81","97,98,11,16,93"
"38",38,2015-11-07 20:30:43,2886,"False","21,86,72,74,52","100,45,12,14,30"
"39",39,2015-11-07 20:56:15,3291,"False","7,110,93,21,69","57,44,51,71,46"
"40",40,2015-11-07 21:26:56,2946,"False","70,72,71,11,25","35,110,61,87,67"
"41",41,2015-11-07 21:28:33,2461,"True","42,104,11,4,30","100,57,93,39,53"
"42",42,2015-11-07 21:41:57,2798,"True","62,51,18,84,25","44,99,32,14,75"
"43",43,2015-11-07 23:19:52,1934,"False","21,59,99,44,30","41,68,75,26,73"
"44",44,2015-11-08 01:14:41,4348,"True","40,56,1,69,22","30,8,26,63,21"
"45",45,2015-11-08 01:44:39,3098,"True","110,48,30,27,102","8,19,26,21,41"
"46",46,2015-11-08 02:00:50,2599,"False","28,86,67,16,23","106,89,9,51,31"
"47",47,2015-11-08 02:11:40,1568,"True","109,1,70,85,25","12,61,73,59,36"
"48",48,2015-11-08 02:56:05,2872,"True","76,83,74,44,16","39,55,14,70,41"
"49",49,2015-11-08 07:16:11,2424,"True","69,30,39,42,29","36,1,57,13,48"
"50",50,2015-11-08 08:04:28,2248,"False","32,52,29,20,73","35,98,65,109,31"
"51",51,2015-11-08 08:07:16,3454,"False","25,71,53,26,42","44,75,21,59,33"
"52",52,2015-11-08 08:36:26,3355,"False","44,53,26,46,93","31,20,42,70,45"
"53",53,2015-11-08 09:20:21,1741,"False","97,19,64,94,33","99,68,42,39,86"
"54",54,2015-11-08 10:01:37,2723,"True","102,93,39,7,23","21,18,57,99,36"
"55",55,2015-11-08 12:00:16,2162,"True","21,93,37,69,47","28,14,71,11,16"
"56",56,2015-11-08 12:37:53,3514,"True","112,35,106,1,87","11,31,16,83,93"
"57",57,2015-11-08 12:48:24,1848,"False","74,69,56,23,27","21,50,71,40,94"
"58",58,2015-11-08 13:11:40,2983,"False","62,112,28,21,109","87,3,7,70,39"
"59",59,2015-11-08 13:37:42,3296,"False","72,51,91,99,92","21,7,67,62,19"
"60",60,2015-11-08 14:17:07,2906,"False","39,12,25,86,51","50,28,80,101,64"
"61",61,2015-11-08 14:19:02,2200,"True","68,98,28,36,35","93,32,26,21,74"
"62",62,2015-11-08 14:34:15,2272,"True","74,39,5,70,88","75,8,84,29,14"
"63",63,2015-11-08 15:19:09,2641,"False","55,50,11,1,112","28,64,46,25,65"
"64",64,2015-11-08 17:18:01,2296,"True","57,93,11,102,72","100,39,48,68,2"
"65",65,2015-11-08 17:19:12,2053,"True","83,51,9,67,74","11,110,8,53,112"
"66",66,2015-11-08 18:07:34,3145,"True","93,87,21,74,71","40,72,14,16,44"
"67",67,2015-11-08 18:26:41,2187,"True","12,5,93,21,10","91,72,100,11,28"
"68",68,2015-11-08 18:27:23,1650,"True","74,95,82,29,36","75,9,25,8,62"
"69",69,2015-11-08 19:07:04,2850,"True","21,32,28,17,30","104,34,71,101,31"
"70",70,2015-11-08 19:12:44,2233,"True","18,75,30,36,69","71,67,11,25,87"
"71",71,2015-11-08 19:28:22,1783,"False","104,12,100,20,37","47,42,30,85,11"
"72",72,2015-11-08 20:07:11,3096,"True","41,101,73,50,100","74,99,5,65,80"
"73",73,2015-11-08 21:29:15,2946,"False","26,54,11,57,69","86,27,42,15,73"
"74",74,2015-11-08 21:53:38,2961,"True","99,39,64,73,50","72,11,91,84,2"
"75",75,2015-11-08 23:18:34,2791,"False","91,74,32,42,30","27,21,81,96,28"
"76",76,2015-11-09 00:17:35,2251,"True","31,21,18,101,96","36,47,82,39,20"
"77",77,2015-11-09 01:04:54,2218,"True","93,111,67,96,45","1,39,8,9,46"
"78",78,2015-11-09 01:37:29,3808,"False","14,33,31,81,6","25,106,7,102,50"
"79",79,2015-11-09 01:51:50,2240,"True","33,74,1,86,95","72,4,39,73,101"
"80",80,2015-11-09 01:53:55,4208,"True","67,40,100,74,14","63,11,50,2,54"
"81",81,2015-11-09 02:35:21,2616,"True","67,31,75,13,7","27,71,15,100,73"
"82",82,2015-11-09 03:03:14,2190,"False","21,112,75,43,44","85,67,28,11,5"
"83",83,2015-11-09 03:42:01,2306,"False","30,11,50,32,23","9,73,54,29,63"
"84",84,2015-11-09 03:52:53,1953,"True","42,74,62,85,104","70,7,72,11,73"
"85",85,2015-11-09 04:17:50,3191,"True","67,85,74,68,16","57,100,11,72,98"
"86",87,2015-11-09 05:26:43,2159,"True","7,13,106,42,85","80,1,26,30,74"
"87",88,2015-11-09 05:35:23,3454,"True","9,74,25,21,32","86,70,110,71,106"
"88",89,2015-11-09 07:02:57,3183,"False","90,39,110,19,42","84,74,26,56,93"
"89",90,2015-11-09 07:25:45,2669,"False","110,70,35,73,59","88,4,15,68,69"
"90",91,2015-11-09 08:57:28,2810,"False","6,36,28,106,25","109,4,26,47,42"
"91",92,2015-11-09 09:15:15,2295,"False","100,106,57,14,21","8,38,97,85,86"
"92",93,2015-11-09 09:55:34,2587,"False","15,26,28,54,84","72,7,74,110,73"
"93",94,2015-11-09 10:09:13,2436,"False","39,63,30,26,73","93,16,25,11,110"
"94",95,2015-11-09 10:47:37,1756,"False","10,15,112,27,107","102,53,11,7,70"
"95",96,2015-11-09 11:13:23,2126,"True","63,30,72,21,68","37,87,81,18,50"
"96",97,2015-11-09 11:29:13,2837,"True","107,39,90,22,70","86,21,1,8,15"
"97",98,2015-11-09 12:16:07,1667,"False","7,80,9,73,1","43,82,84,75,35"
"98",100,2015-11-09 12:37:38,2384,"False","79,52,93,71,28","7,70,91,39,5"
"99",101,2015-11-09 12:58:45,2070,"False","100,33,86,74,42","75,46,67,112,51"
"100",102,2015-11-09 13:39:53,2350,"True","100,14,92,6,75","102,30,44,71,35"
"101",103,2015-11-09 14:00:21,3830,"True","87,44,69,73,55","12,90,106,84,63"
"102",104,2015-11-09 14:01:51,2306,"False","106,86,18,83,21","17,112,7,61,9"
"103",105,2015-11-09 16:10:39,1532,"True","46,50,23,44,2","1,69,25,83,11"
"104",106,2015-11-09 16:33:21,2759,"True","57,21,65,100,8","86,17,26,87,54"
"105",107,2015-11-09 17:19:23,2596,"False","63,86,11,39,100","67,46,112,7,85"
"106",108,2015-11-09 17:30:43,2364,"False","63,97,44,29,86","40,8,21,85,100"
"107",109,2015-11-09 17:59:35,1816,"True","112,8,5,73,28","97,93,75,26,18"
"108",110,2015-11-09 18:16:17,2040,"False","50,86,93,14,74","100,67,3,97,11"
"109",111,2015-11-09 18:21:35,3783,"False","19,104,77,26,7","29,67,93,101,11"
"110",112,2015-11-09 18:38:27,2909,"True","90,84,1,73,107","93,69,7,46,14"
"111",113,2015-11-09 18:42:17,2337,"False","18,105,101,73,14","54,87,47,12,30"
"112",114,2015-11-09 18:52:34,2714,"True","85,42,30,100,106","68,78,92,28,39"
"113",115,2015-11-09 19:22:00,2702,"True","26,29,11,3,44","39,25,12,68,100"
"114",116,2015-11-09 19:37:37,3201,"False","99,105,101,82,55","30,53,73,11,61"
"115",117,2015-11-09 19:39:05,2594,"True","71,55,1,21,26","74,19,100,101,79"
"116",118,2015-11-09 19:43:00,2716,"False","42,112,19,105,11","1,36,39,6,50"
"117",119,2015-11-09 19:44:39,3054,"True","27,77,14,39,30","11,5,110,33,54"
"118",120,2015-11-09 20:07:44,2735,"False","75,11,68,1,69","73,28,72,58,85"
"119",121,2015-11-09 20:23:57,2760,"False","39,31,106,7,30","86,42,51,112,46"
"120",122,2015-11-09 21:12:30,3023,"False","30,16,102,107,39","104,34,112,1,85"
"121",123,2015-11-09 21:26:19,3389,"False","62,5,67,13,74","84,21,11,25,56"
"122",124,2015-11-09 21:55:48,1764,"True","30,41,31,28,9","53,44,70,21,27"
"123",125,2015-11-09 22:22:32,2309,"False","23,99,33,93,21","76,26,102,110,36"
"124",126,2015-11-09 22:38:51,2137,"False","72,5,8,84,11","70,100,63,98,19"
"125",127,2015-11-09 23:07:45,1812,"False","106,104,25,112,99","102,59,28,7,21"
"126",128,2015-11-10 00:49:28,3433,"False","9,21,14,58,93","44,27,69,101,74"
"127",129,2015-11-10 01:01:08,2094,"False","25,39,50,1,34","74,112,47,9,69"
"128",130,2015-11-10 01:04:49,2052,"True","73,57,32,86,100","7,60,48,21,28"
"129",131,2015-11-10 01:24:36,2350,"True","14,99,74,27,41","96,26,10,46,5"
"130",132,2015-11-10 01:27:58,2883,"False","36,11,14,100,59","67,30,21,85,68"
"131",133,2015-11-10 01:47:05,2139,"False","104,44,86,29,39","11,30,60,62,41"
"132",134,2015-11-10 02:34:04,3190,"True","70,42,31,97,28","25,2,27,72,51"
"133",135,2015-11-10 02:56:05,3156,"False","53,48,69,9,46","32,85,112,97,104"
"134",137,2015-11-10 05:17:56,2480,"True","33,8,42,63,73","13,21,56,25,70"
"135",138,2015-11-10 05:42:25,4295,"False","21,104,30,106,7","101,20,99,47,83"
"136",139,2015-11-10 07:08:31,2128,"True","69,74,5,33,44","75,19,8,107,57"
"137",140,2015-11-10 07:12:46,1722,"True","73,26,95,88,102","25,39,85,1,11"
"138",141,2015-11-10 07:24:31,1935,"False","11,90,25,94,9","100,33,72,46,101"
"139",142,2015-11-10 07:35:47,2707,"False","48,35,14,5,39","30,77,46,105,96"
"140",143,2015-11-10 07:37:32,2879,"False","61,25,3,93,41","74,28,9,45,27"
"141",144,2015-11-10 07:44:18,5344,"False","68,106,86,23,97","74,7,101,67,26"
"142",145,2015-11-10 07:53:17,3520,"False","30,20,1,74,46","75,100,22,21,72"
"143",146,2015-11-10 09:08:22,1986,"True","56,55,37,39,14","22,26,104,85,21"
"144",147,2015-11-10 09:36:50,2650,"False","11,50,72,87,55","75,85,36,21,9"
"145",148,2015-11-10 09:40:29,3249,"True","73,14,97,33,67","98,74,70,44,87"
"146",149,2015-11-10 10:03:44,2298,"True","84,7,104,18,11","21,12,54,83,71"
"147",150,2015-11-10 10:12:29,2911,"True","93,67,91,73,100","14,42,94,36,92"
"148",151,2015-11-10 12:19:36,2276,"False","42,100,62,64,76","21,69,39,26,1"
"149",152,2015-11-10 13:14:58,2636,"False","11,32,7,42,68","100,69,86,47,18"
"150",153,2015-11-10 13:34:21,3619,"True","67,7,68,93,74","86,64,12,39,73"
"151",154,2015-11-10 15:06:35,1915,"True","1,39,7,28,9","26,31,21,48,55"
"152",155,2015-11-10 16:16:12,3056,"True","50,31,109,93,25","11,14,9,27,70"
"153",156,2015-11-10 17:26:37,2387,"False","86,16,51,1,22","20,14,104,96,21"
"154",157,2015-11-10 17:37:30,3479,"False","11,5,18,55,20","28,19,31,112,47"
"155",158,2015-11-10 17:41:35,1995,"False","93,11,107,25,29","46,55,5,67,21"
"156",159,2015-11-10 17:58:16,2349,"True","100,30,10,25,75","104,50,97,46,21"
"157",160,2015-11-10 18:35:46,2749,"True","61,11,19,7,25","91,71,93,95,21"
"158",161,2015-11-10 18:58:51,1799,"False","55,39,57,53,8","9,86,93,30,44"
"159",162,2015-11-10 19:00:54,2312,"True","13,9,44,14,112","87,110,106,1,68"
"160",163,2015-11-10 20:09:31,2857,"False","36,14,73,75,102","39,67,98,59,9"
"161",164,2015-11-10 20:29:06,1798,"False","106,11,59,68,100","12,69,21,38,9"
"162",165,2015-11-10 22:20:58,1882,"False","39,69,21,87,8","1,40,93,52,71"
"163",166,2015-11-10 22:22:19,3060,"False","33,8,7,34,39","14,68,100,81,67"
"164",167,2015-11-10 22:29:43,3231,"False","93,27,10,74,9","47,21,73,83,69"
"165",168,2015-11-10 22:31:42,2758,"False","1,22,4,85,36","67,51,20,75,21"
"166",170,2015-11-10 23:42:01,2793,"True","67,28,112,33,39","21,37,90,14,38"
"167",171,2015-11-10 23:47:34,2269,"True","4,102,44,84,36","45,93,2,46,7"
"168",172,2015-11-11 00:33:19,3870,"True","12,64,75,6,106","7,88,23,8,94"
"169",173,2015-11-11 01:05:21,3604,"True","15,104,106,69,75","5,35,82,71,32"
"170",174,2015-11-11 01:23:30,2300,"True","69,86,21,85,5","75,104,36,106,50"
"171",175,2015-11-11 01:40:11,1576,"False","31,1,107,62,11","20,79,78,95,32"
"172",176,2015-11-11 01:47:09,1852,"False","55,104,13,73,63","9,72,21,96,36"
"173",177,2015-11-11 02:16:57,1942,"True","112,8,60,26,82","69,7,106,104,86"
"174",178,2015-11-11 02:18:11,2546,"False","62,74,73,17,72","32,1,11,42,26"
"175",179,2015-11-11 02:23:40,2422,"True","1,22,32,21,14","41,31,59,104,2"
"176",180,2015-11-11 02:44:46,1977,"False","14,74,8,37,47","57,22,36,104,46"
"177",181,2015-11-11 03:06:56,2960,"True","69,73,85,9,5","93,14,55,100,62"
"178",182,2015-11-11 03:10:03,2482,"True","8,71,11,87,100","74,32,54,69,68"
"179",183,2015-11-11 03:15:47,5267,"True","106,69,97,26,31","98,91,22,86,81"
"180",184,2015-11-11 03:39:20,2867,"False","8,112,26,51,37","69,100,21,106,73"
"181",185,2015-11-11 05:01:11,2461,"False","34,53,70,42,84","74,67,112,102,109"
"182",186,2015-11-11 05:29:06,2458,"False","93,21,19,26,91","87,8,27,39,41"
"183",187,2015-11-11 05:43:20,2397,"False","46,62,73,39,87","32,68,8,74,71"
"184",188,2015-11-11 05:51:12,1716,"True","21,62,3,8,78","71,67,25,51,37"
"185",189,2015-11-11 06:33:17,2478,"False","93,69,25,73,50","1,26,7,11,14"
"186",190,2015-11-11 06:39:15,2601,"False","69,42,70,7,39","19,28,90,75,34"
"187",191,2015-11-11 07:26:02,2818,"True","28,75,2,22,8","21,73,72,33,50"
"188",192,2015-11-11 08:24:04,2640,"False","74,59,11,9,69","46,64,28,42,84"
"189",193,2015-11-11 09:38:47,2249,"False","69,23,37,106,74","46,57,53,5,8"
"190",194,2015-11-11 09:39:05,2431,"False","63,73,39,90,69","25,14,21,23,1"
"191",195,2015-11-11 09:51:37,3398,"False","106,7,50,112,77","90,11,100,12,2"
"192",196,2015-11-11 10:01:56,2033,"True","98,9,22,80,73","84,42,21,39,29"
"193",197,2015-11-11 10:31:49,3716,"False","74,52,11,85,42","87,21,55,12,75"
"194",198,2015-11-11 10:45:39,2407,"True","93,51,104,86,21","42,9,75,39,14"
"195",199,2015-11-11 10:59:09,1605,"True","15,87,22,6,19","98,29,1,35,75"
"196",200,2015-11-11 11:32:18,3447,"False","21,28,1,86,9","42,39,68,112,59"
"197",201,2015-11-11 11:32:29,2437,"False","40,73,78,93,29","69,68,21,44,86"
"198",202,2015-11-11 11:47:52,3423,"True","39,9,93,26,59","97,40,14,44,73"
"199",203,2015-11-11 11:55:01,2084,"True","8,9,51,22,39","86,44,50,100,72"
"200",204,2015-11-11 12:16:56,1683,"True","19,53,28,112,7","8,30,27,18,69"
"201",205,2015-11-11 12:26:29,2746,"True","110,36,25,63,104","90,19,57,93,53"
"202",206,2015-11-11 13:34:32,1834,"True","101,1,91,8,73","17,107,19,86,104"
"203",207,2015-11-11 13:54:12,3904,"True","74,72,71,45,41","30,93,106,100,62"
"204",208,2015-11-11 14:02:08,2120,"True","59,46,71,109,20","1,32,31,21,37"
"205",209,2015-11-11 14:03:19,1936,"False","100,11,107,59,3","23,8,46,62,64"
"206",210,2015-11-11 14:07:00,2204,"False","8,50,73,84,21","100,93,62,112,11"
"207",211,2015-11-11 14:24:58,2715,"False","11,63,1,30,53","21,39,33,86,67"
"208",212,2015-11-11 14:30:35,2908,"False","19,68,18,83,11","22,35,86,73,85"
"209",213,2015-11-11 14:32:55,2905,"True","7,21,20,54,105","19,25,97,22,71"
"210",214,2015-11-11 14:46:09,2210,"True","28,9,31,112,21","106,72,100,3,107"
"211",215,2015-11-11 14:53:28,1756,"True","39,79,46,85,42","21,5,67,100,26"
"212",216,2015-11-11 14:57:36,2909,"False","110,30,72,75,87","55,7,11,42,112"
"213",217,2015-11-11 15:00:33,2578,"True","7,98,27,47,41","11,19,60,30,12"
"214",218,2015-11-11 15:11:51,1757,"True","14,28,57,55,8","86,69,93,34,33"
"215",219,2015-11-11 15:19:49,2530,"True","72,7,39,14,69","47,106,51,12,5"
"216",220,2015-11-11 15:52:36,2118,"False","81,85,84,34,53","62,11,47,69,75"
"217",221,2015-11-11 16:03:34,3004,"False","13,1,30,25,56","44,21,50,104,34"
"218",222,2015-11-11 16:16:30,2332,"True","51,85,72,37,15","8,70,64,34,29"
"219",223,2015-11-11 16:42:29,2329,"False","97,19,25,44,34","36,53,8,40,104"
"220",224,2015-11-11 16:50:41,2525,"True","28,50,74,19,31","62,21,18,60,81"
"221",225,2015-11-11 16:54:55,2401,"False","96,105,101,21,75","44,11,45,14,69"
"222",226,2015-11-11 17:00:59,1711,"True","54,102,21,69,47","39,97,112,11,23"
"223",227,2015-11-11 17:14:42,2539,"True","69,87,28,46,25","39,18,64,33,16"
"224",228,2015-11-11 17:50:04,3443,"True","13,93,33,96,25","89,79,19,9,39"
"225",229,2015-11-11 17:53:27,2553,"True","88,8,43,17,100","25,104,36,39,1"
"226",230,2015-11-11 17:54:29,2269,"True","83,14,75,16,19","39,20,69,18,21"
"227",231,2015-11-11 18:09:12,2645,"True","80,21,8,10,25","19,79,50,55,68"
"228",232,2015-11-11 18:16:17,3388,"False","86,55,47,11,62","112,32,100,46,42"
"229",233,2015-11-11 18:19:43,2494,"True","30,73,71,72,29","38,49,21,4,39"
"230",234,2015-11-11 18:22:13,2525,"True","58,88,67,16,87","97,59,49,19,25"
"231",235,2015-11-11 18:26:25,3071,"False","7,98,41,30,74","12,90,32,55,17"
"232",236,2015-11-11 18:28:09,2457,"True","67,23,9,5,85","21,7,27,74,42"
"233",237,2015-11-11 18:34:47,1967,"False","54,14,57,35,94","75,5,22,85,81"
"234",238,2015-11-11 18:41:42,2309,"False","68,47,52,100,1","32,36,46,75,22"
"235",239,2015-11-11 18:47:57,1572,"False","93,26,46,39,25","79,67,69,82,31"
"236",240,2015-11-11 19:14:12,1798,"True","7,11,29,73,87","42,9,86,74,21"
"237",241,2015-11-11 19:28:58,4494,"True","23,3,93,49,7","50,74,70,2,105"
"238",242,2015-11-11 19:32:45,2184,"True","70,91,46,100,110","26,39,11,7,6"
"239",243,2015-11-11 19:48:36,2763,"True","39,28,109,32,69","88,73,44,62,57"
"240",244,2015-11-11 19:52:38,1838,"True","85,28,86,21,42","41,57,11,36,99"
"241",245,2015-11-11 20:07:23,1764,"False","48,92,50,11,59","87,51,109,25,20"
"242",246,2015-11-11 20:15:19,3827,"True","2,89,21,57,8","79,7,11,18,88"
"243",247,2015-11-11 20:22:12,2106,"True","14,5,36,81,67","56,71,26,73,104"
"244",248,2015-11-11 20:33:37,3145,"True","67,25,9,104,62","17,56,42,45,16"
"245",249,2015-11-11 20:36:20,2786,"True","23,63,25,31,44","74,100,1,87,33"
"246",250,2015-11-11 20:47:03,3163,"False","11,28,101,8,70","106,91,36,18,62"
"247",251,2015-11-11 20:47:29,2033,"True","64,40,83,104,2","74,93,86,7,95"
"248",252,2015-11-11 21:00:12,2558,"False","2,9,35,93,7","85,96,75,30,73"
"249",253,2015-11-11 21:03:17,3209,"True","7,51,25,49,79","68,106,21,33,39"
"250",254,2015-11-11 21:09:05,2219,"True","34,73,112,7,50","84,55,93,21,68"
"251",255,2015-11-11 21:09:04,2772,"False","5,41,64,99,11","90,4,93,26,21"
"252",256,2015-11-11 21:16:57,1762,"True","92,6,28,37,91","46,68,112,106,88"
"253",258,2015-11-11 21:18:11,2420,"False","87,62,93,26,74","106,71,21,86,28"
"254",259,2015-11-11 21:24:57,1744,"True","61,44,63,50,54","41,35,28,59,84"
"255",260,2015-11-11 21:37:54,2179,"False","51,95,87,106,26","1,2,85,21,57"
"256",261,2015-11-11 21:41:27,1964,"False","50,111,28,41,21","42,8,36,26,2"
"257",262,2015-11-11 21:44:13,2769,"True","96,50,21,1,84","47,104,112,34,54"
"258",263,2015-11-11 21:49:10,1924,"True","57,7,5,21,14","112,98,1,4,30"
"259",264,2015-11-11 21:50:19,2073,"True","11,84,20,73,47","44,2,68,8,21"
"260",265,2015-11-11 22:04:10,2060,"True","83,39,33,13,99","50,2,11,5,1"
"261",266,2015-11-11 22:15:04,3487,"True","22,21,86,1,35","93,14,71,75,74"
"262",267,2015-11-11 22:17:32,3581,"True","5,112,67,106,53","82,11,7,8,57"
"263",268,2015-11-11 22:25:15,4467,"True","88,76,14,1,30","9,5,74,21,41"
"264",269,2015-11-11 22:27:58,2372,"False","35,72,14,75,73","42,13,111,11,86"
"265",270,2015-11-11 23:14:08,2110,"False","39,38,12,7,2","106,87,111,71,8"
"266",271,2015-11-11 23:28:26,3281,"True","35,59,81,102,95","75,101,100,55,57"
"267",272,2015-11-11 23:31:35,2800,"True","19,33,55,50,11","99,1,14,73,21"
"268",273,2015-11-11 23:34:18,1524,"True","55,71,25,12,70","74,14,8,33,42"
"269",274,2015-11-11 23:37:10,2159,"True","38,93,7,74,33","106,31,39,69,112"
"270",276,2015-11-11 23:54:11,2669,"False","84,88,81,76,1","9,102,73,65,75"
"271",277,2015-11-11 23:59:08,2945,"False","74,62,16,44,87","91,28,51,42,7"
"272",278,2015-11-12 00:00:20,3036,"True","31,75,18,16,17","106,47,30,44,33"
"273",279,2015-11-12 00:03:41,2056,"True","39,74,30,18,7","26,42,61,91,81"
"274",280,2015-11-12 00:05:39,2902,"False","99,39,105,71,60","42,63,73,5,31"
"275",281,2015-11-12 00:15:52,3830,"True","35,94,87,103,84","12,4,99,92,14"
"276",282,2015-11-12 00:16:25,3518,"False","60,21,19,50,28","62,71,39,12,82"
"277",283,2015-11-12 00:28:17,2373,"True","73,7,4,57,2","1,75,100,27,85"
"278",284,2015-11-12 00:48:23,3407,"False","63,26,101,6,88","104,105,21,73,54"
"279",285,2015-11-12 01:10:38,3206,"False","34,1,5,9,100","69,87,40,22,27"
"280",286,2015-11-12 01:20:52,1571,"False","39,102,54,12,5","73,69,14,7,46"
"281",288,2015-11-12 01:37:02,2614,"True","8,11,19,30,84","21,100,44,50,63"
"282",289,2015-11-12 01:47:06,2987,"True","8,21,107,74,5","100,72,11,75,3"
"283",290,2015-11-12 01:59:18,3445,"True","9,21,42,33,7","60,106,39,2,75"
"284",291,2015-11-12 02:05:53,3231,"False","44,86,26,6,9","4,93,32,57,3"
"285",293,2015-11-12 02:20:32,1915,"True","21,69,22,75,70","16,42,25,96,88"
"286",294,2015-11-12 02:35:59,2632,"True","104,11,36,20,31","35,50,102,105,18"
"287",295,2015-11-12 02:37:01,1560,"False","41,46,74,94,68","21,1,69,34,70"
"288",296,2015-11-12 02:56:30,3352,"False","83,69,86,93,21","1,112,36,51,46"
"289",297,2015-11-12 02:57:09,3071,"True","75,104,14,19,84","39,33,70,63,91"
"290",298,2015-11-12 03:02:20,1862,"False","98,27,57,11,1","74,87,12,62,104"
"291",299,2015-11-12 03:02:53,3011,"False","41,54,74,30,14","51,31,72,11,93"
"292",300,2015-11-12 03:03:25,1796,"True","51,75,72,100,40","21,19,67,14,20"
"293",301,2015-11-12 03:05:01,2683,"True","42,22,14,83,106","11,5,71,67,98"
"294",302,2015-11-12 03:10:58,2585,"True","7,42,14,73,31","71,74,51,67,79"
"295",303,2015-11-12 03:43:41,1995,"True","67,51,84,11,62","7,55,21,19,30"
"296",304,2015-11-12 03:49:19,2387,"False","62,74,8,13,71","19,100,102,55,11"
"297",305,2015-11-12 03:49:18,2141,"False","27,70,22,59,5","1,6,48,32,75"
"298",306,2015-11-12 03:49:38,2487,"True","71,95,30,100,11","14,28,106,72,7"
"299",307,2015-11-12 04:22:37,4110,"True","67,21,71,20,46","33,11,41,69,36"
"300",308,2015-11-12 04:33:06,3475,"True","57,69,60,1,51","85,74,39,70,19"
"301",309,2015-11-12 05:13:49,1610,"False","102,51,59,112,11","21,68,42,60,31"
"302",310,2015-11-12 05:26:04,2600,"True","67,39,69,75,63","13,26,100,6,25"
"303",311,2015-11-12 05:39:14,2592,"True","34,18,85,87,27","112,28,30,55,46"
"304",312,2015-11-12 05:51:56,2760,"True","39,9,14,1,112","73,13,68,44,69"
"305",313,2015-11-12 05:52:52,2286,"True","21,14,68,46,63","73,54,30,15,84"
"306",314,2015-11-12 06:14:36,2991,"False","25,51,21,54,48","22,104,112,8,84"
"307",315,2015-11-12 06:15:08,2569,"False","5,19,1,71,34","26,106,53,9,67"
"308",316,2015-11-12 06:21:20,3256,"True","36,106,5,12,90","85,7,72,53,11"
"309",317,2015-11-12 06:21:15,2845,"False","8,54,57,56,27","41,110,3,98,25"
"310",318,2015-11-12 06:22:36,1720,"False","69,56,21,16,101","48,1,75,105,19"
